,Date,User,Tweet,Reply,Retweet,Like,,,,,,
267,2018/9/20 00:00,latenightharlow,"MY QUESTION WAS ?òHOW ARE YOU FEELING NOW THAT TOUR IS ENDING SOON, LOVE YOU, BUD??AND HE WAS LIKE AWWWWW AND HE ANSWERED IT AND THEN I RAISED MY SUNFLOWERS FOR HIM AMD HE WAS LIKE ARE THOSE FOR ME?!?! AND I SAID OFC SUNSHINE !! AND HE FUCKING GOT OFF THE STAGE",0,80,329,2018/9/26,1,,,2018/9/26,1
268,2018/9/19 00:00,cole_whitejr,Your Mister amd Miss could never?§¥?èæ?ß°??#SSU #SSU22 https://t.co/jG7NUTA9Pe,3,19,135,2018/9/27,5,,,2018/9/27,5
269,2018/9/19 00:00,AMDRyzen,"Get responsive Zen performance that lets you surf, stream, and play in beautiful HD with the new AMD Athlon with Radeon Vega Graphics. https://t.co/Ui61RWyWa6 https://t.co/7IhCtJyePU",9,107,2066,2018/9/28,3,,,2018/9/28,3
270,2018/9/17 00:00,handokotjung,"*Beli nasi goreng rasanya ngga enak*
?ë¶ Abang Intel ya?
?ë® Bukan dek, abang AMD.",51,549,340,2018/9/29,3,,,2018/9/29,3
271,2018/9/15 00:00,jimcramer,Great day for $AMD! https://t.co/IxbD35vn3Y,25,14,202,2018/9/30,2,,,2018/9/30,2
272,2018/9/15 00:00,Zak_Bagans,Come home amd my dog thinks she?ôs a billy goat ???? https://t.co/mJJdtDuzQ4,324,340,5361,2018/10/1,3,,,2018/10/1,3
273,2018/9/15 00:00,lightjoonie,DANS NEARLY BLINDED MYSELF VIDEO IS TWO YEARS OLD DANS DONUT PIC IS A YEAR OLD THE FIRST GAMING CHANNEL VIDEO TURNED 4 YEARS A WHILE AGO THE GTPWTW VIDEO WAS 5 MONTHS AGO AND TOUR STARTED 4 MONTHS AGO AMD THE LAST CONFIRMED DATE ENDS IN A WEEK WE ARE ALL DYING,16,247,1103,2018/10/2,2,,,2018/10/2,2
274,2018/9/14 00:00,Deathope_A52,"Welp. I just slapped a dude across the face.

To be fair.. he grabbed my wrist pretty tight to ""Look at my tattoo""
THIS IS NOT AN ACCEPTABLE THING TO DO FOLKS.

Especially when the person has earbuds in amd wasnt expecting you nearby.",40,22,279,2018/10/3,1,,,2018/10/3,1
275,2018/9/14 00:00,Leicnut,"What Twitter has told me this week:

You can lose weight without reducing calorie intake

Exercise won?ôt help you lose weight as you can?ôt out run a bad diet

So pass me the remote control amd a bulletproof coffee, I?ôm going to watch Netflix and shed pounds ??",12,24,176,2018/10/4,3,,,2018/10/4,3
276,2018/9/12 00:00,LisaSu,Fantastic day today with @jimcramer on @MadMoneyOnCNBC.  Thanks Jim for the great conversation!!  I?ôm so super proud of our @AMD team and our @AMDRyzen  @Radeon and @AMDServer products.  ?? https://t.co/gnC0TPnMSl,56,130,914,2018/10/5,3,,,2018/10/5,3
277,2018/9/11 00:00,aydan,"So appreciative for the support I've been getting, you guys really motivate me and make me feel special. I'll continue to host people after every stream and spread the love! ?§Ô?

We're about to hit 70k followers amd 700 subs on Twitch! ??",31,42,1267,2018/10/6,2,,,2018/10/6,2
278,2018/9/11 00:00,ItsMrsRabbitToU,"???èªPSA???èª

I was just informed that twitter is showing that I?ôve supposedly ?úliked??some pro-trump posts. 

Twitter must be on some serious fucking meds because I?ôm telling you now: I HAVE NEVER AMD WILL NEVER ?úLIKE??ANYTHING PRO-TRUMP. EVER!

Yuck ?§¢ I feel violated ?ò≠?§Æ",498,944,5046,2018/10/7,3,,,2018/10/7,3
279,2018/9/10 00:00,mudassarkhan1,"8 years of #Dabangg,
8 years in the Industry,
8 years of changed life, 
8 years of learning cinema, camera, challenge, struggle amd hardwork..

Thank you beingsalmankhan sir, ?????? for??https://t.co/xbWKCMo7BT",22,104,476,2018/10/8,3,,,2018/10/8,3
280,2018/9/10 00:00,furiotedeschi,Mech for Vapor X AMD Graphics Card Box Art #mech #sapphire #amd #vapor #x #graphics #box #art #robot #tech #video #card https://t.co/iEYMGGFFL2,3,46,211,2018/10/9,3,,,2018/10/9,3
281,2018/9/10 00:00,Ctrl0101,Thank you @AMD for you effort in Linux open video driver development. I have just been able to run @DOOM at ULTRA details on a @Radeon RX480 and a Phenom II X4 965 on @fedora . I am still wordless. @AMDGaming @phoronix @nixcraft @steam_games @VulkanAPI @idSoftware https://t.co/Vt7Joun296,5,46,197,2018/10/10,3,,,2018/10/10,3
282,2018/9/10 00:00,AMDRyzen,"After reviewing the 2nd Gen #Threadripper 2990WX, @develop3d says ?úAMD looks to have delivered an incredible proposition for design viz, rewriting the rulebook when it comes to rendering on a single desktop CPU.??https://t.co/5zGy5si8SE https://t.co/cWDh4UuleJ",9,40,269,2018/10/11,3,,,2018/10/11,3
283,2018/9/9 00:00,jimcramer,AMD is ready now! https://t.co/9mqgQ5C3Ph,37,15,256,2018/10/12,1,,,2018/10/12,1
284,2018/9/9 00:00,FNATIC,"The players, media and staff voted for him.

AND SO DID YOU.

YOUR @AMD EULCS SUMMER SPLIT MVP, RASMUS @FncCapsLoL WINTHER. ?á©?á∞?á©?á∞?á©?á∞?á©?á∞?á©?á∞ https://t.co/1RYec9e3XZ",13,123,1167,2018/10/13,2,,,2018/10/13,2
285,2018/9/9 00:00,GOT7ingONLY,"Im so excited for the comeback. Like for real ?§ß?ò≠ amd besides it is YJ's bday ??????

 https://t.co/hfAr8mtPIU",1,128,239,2018/10/14,1,,,2018/10/14,1
286,2018/9/9 00:00,LegerDouzable,"Like I said before @UCF_Football is the best team in Florida, amd its not up for debate.",2,29,184,2018/10/15,3,,,2018/10/15,3
287,2018/9/8 00:00,FlippaHavin,"If you cant find my old music its cuz i changed my name. Therefore keep the Flippa amd take out the Skippa Da. Dats da old me. The new music matches the new me. 9.14.18
#UpToSomething",14,77,205,2018/10/16,3,,,2018/10/16,3
288,2018/9/8 00:00,demicangetit,"CARDI B LEAVING AN A LIST FASHION SHOW BARE FOOT AMD WITH A LUMP ON HER HEAD AFTER THROWING IT DOWN, ICONIC https://t.co/b0cIAZxErX",84,2233,4882,2018/10/17,1,,,2018/10/17,1
289,2018/9/8 00:00,Zak_Bagans,Just heard one of our fans lost his life in the tragic Cincinatti shooting... My thoughts are with Rick Newcomer?ôs family amd friends. Terribly sad to hear this. https://t.co/M6X1cHUg7t,295,449,5097,2018/10/18,3,,,2018/10/18,3
290,2018/9/7 00:00,STARRVSKlES,people using the fact that keith looked the same when he told his mum ily amd said are u joking as klance proof feels weird,2,29,211,2018/10/19,2,,,2018/10/19,2
291,2018/9/7 00:00,_AMD____,?§Ï??ùÏ? ?¨Î?Î°??úÏñ¥?òÏ?Í∏?https://t.co/x4pxGksb36,11,8182,1737,2018/10/20,4,,,2018/10/20,4
292,2018/9/7 00:00,AMDRyzen,"Quiet, reliable, and ready to handle work or play. See how AMD redesigned Athlon with 2018 technologies to make it better than ever. https://t.co/11End3a6D8 https://t.co/LV3XHdSRfU",11,85,1195,2018/10/21,1,,,2018/10/21,1
293,2018/9/7 00:00,AMD,"Designed for entry-level users, the Athlon PRO processor combines ?úZen??architecture with premium Radeon Vega graphics to provide the reliable and responsive performance you need. Find out more. https://t.co/q8e5vnNNjY https://t.co/Fx7c4WeIpC",8,70,496,2018/10/22,1,,,2018/10/22,1
294,2018/9/6 00:00,AMD,"Responsive, dependable, business computing for everyday users. Introducing the AMD Athlon??PRO processor with Radeon??Vega Graphics. Learn more. https://t.co/TjIx2MOoyD https://t.co/c5s2Jxxnc5",19,146,1252,2018/10/23,0,,,2018/10/23,0
295,2018/9/6 00:00,AMDRyzen,Experience responsive and reliable computing for all your day-to-day needs with the reimagined AMD Athlon processor featuring advanced Zen performance and Radeon Vega graphics. https://t.co/GbJLGYpOAY https://t.co/IN8gqYNVK3,30,262,1627,2018/10/24,3,,,2018/10/24,3
296,2018/9/6 00:00,hermita_akiba,"AMD?ÅVega?∞„É©?ï„Ç£?É„ÇØ?π„??ÖËîµ?ô„?TDP35W?ÆÁ??ªÂ?CPU?åAthlon 200GE?ç„??∫Ë°®
https://t.co/BOCvJuw3yU https://t.co/7qNnshd20l",2,176,171,2018/10/25,3,,,2018/10/25,3
297,2018/9/6 00:00,pc_watch,AMD?ÅZen?í„??º„Çπ?®„???5?â„É´?ÆAPU?åAthlon 200GE??https://t.co/iJUZZ6SZrd https://t.co/fncZ44dVdC,0,212,168,2018/10/26,2,,,2018/10/26,2
298,2018/9/6 00:00,SafirulAbuBakar,"Apabila keadaan menekan di atas padang, adalah penting utk sentiasa galakkan pemain pada usia muda utk sentiasa sabar dan tenang sambil mencari jalan keluar dari ruang kecil...walaupun ada risiko.

This is AMD U14 against Korea national team U14

@nfdpmalaysia @SyedSaddiq https://t.co/wUBHE1KmI2",10,271,260,2018/10/27,2,,,2018/10/27,2
299,2018/9/6 00:00,LinusTech,"In April of 2017, AMD blindsided Intel by launching brand-new Ryzen series of processors. How does second-gen Ryzen stack against the competition in 2018?

https://t.co/tENeAfT2Io https://t.co/7LZTypkHCW",18,29,511,2018/10/28,5,,,2018/10/28,5
300,2018/9/6 00:00,lowndesmegan,"Do you reckon teachers have a big groupchat &amp; slag all their students in ?ònah I swear craig, chantelle is a dumb bitch, 15 years old amd still dont know her 6 times tables, smh?ò§??,1,38,309
301,2018-09-04 16:09:00,aorus_es,¬°Buenos d√≠as!",,,,2018/10/29,3,,,2018/10/29,3
¬øQu√© os parece si sorteamos uno de estos? ?§©?§©?§©,,,,,,,2018/10/30,3,,,2018/10/30,3
,,,,,,,2018/10/31,1,,,2018/10/31,1
"?î• CPU AMD Ryzen ?î• https://t.co/dkURd36W1Y""",106,145,619,,,,2018/11/1,2,,,2018/11/1,2
302,2018/9/4 00:00,AMDGaming,It's easier than ever to game thanks to a huge selection of AMD @Radeon powered laptops and desktops. Test drive them now at the AMD Booth at #PAXWest2018. https://t.co/N8UqH3qBuP,3,75,419,2018/11/2,3,,,2018/11/2,3
303,2018/9/3 00:00,MingGao26,"anybody know link to new US treasury sanctions on dual-use amd  technology due to skirpal posioning, t seems to bother kremlin more than other sanctions",11,29,158,2018/11/3,5,,,2018/11/3,5
304,2018/9/3 00:00,glaizaredux,FB Live in a while! Go to @rakistaradio's FB page amd send in your questions! https://t.co/fuepzFrwD4,27,90,382,2018/11/4,1,,,2018/11/4,1
305,2018/9/3 00:00,ParineetiChopra,"Thankyou Ravi! I was and will always be obsessed with Business, Eco amd Finance. Destiny had other plans for me but I believe every commerce student can rule the world if they follow their dreams!",65,120,1885,2018/11/5,2,,,2018/11/5,2
306,2018/9/3 00:00,AMDGaming,Be sure to stop by the #PAXWest2018 AMD booth to check out @starcontrolgame on this @xidaxpcs gaming rig powered by a Ryzen 7 2700X and @Radeon RX Vega 56! https://t.co/O6LOB7rlW6,1,143,582,2018/11/6,2,,,2018/11/6,2
307,2018/9/2 00:00,AMDGaming,Come by the AMD #PAXWest2018 booth right now for a meet and greet with @NaomiKyle! https://t.co/Mv85CBxNRy,7,21,331,2018/11/7,6,,,2018/11/7,6
308,2018/9/2 00:00,FNATIC,"The man is a monster. @FncCapsLoL is, of course, your @AMD MVP for the #EULCS Summer Split semifinal. https://t.co/EFyns0h2Jx",5,86,714,2018/11/8,2,,,2018/11/8,2
309,2018/9/1 00:00,G7knights,"i dont care if we dont get sexy, dark concept.. i can wait till they are all ready amd confident about it.. for now i?ôll take my warm hug, hot chocolate and cuddle on a lazy dreamy afternoon and feel comforted by 7 angels??????",2,144,319,2018/11/9,0,,,2018/11/9,0
310,2018/9/1 00:00,AMDRyzen,The AMD Ryzen #Threadripper 2950X  ??more for gamers and creators. https://t.co/N5Vqem7T7X,5,38,300,2018/11/10,2,,,2018/11/10,2
311,2018/9/1 00:00,fukken_z,"?®‰∫∫È°û„?ÂæÖ„Å°?è„Å≥?üRyzen Threadripper 2950X?∫Â£≤?ãÂ?ÔΩ∑Ô??Å‚??Å‚?(Ôæü‚?Ôæ?Y?íY?íY(ÔΩ°AÔΩ?Y?íY??Ôæü‚?Ôæ??íY?íY(ÔΩ°AÔΩ??íY?íY(Ôæü‚?Ôæ??Å‚??Å‚?!!!!!
?§„Åæ?? Ôæü‚?Ôæ?oÂΩ°¬∞AMDÔºÅAMDÔº?https://t.co/PPk35kW5yw",3,124,279,2018/11/11,4,,,2018/11/11,4
312,2018/9/1 00:00,AMDGaming,Stop by the AMD booth at #PAXWest2018 and check out the @XoticPC GX14 Savage featuring the new 2nd Gen Ryzen #Threadripper 2950X! https://t.co/VPNWmtRBJc,10,61,309,2018/11/12,2,,,2018/11/12,2
313,2018/8/31 00:00,LinusTech,AMD and Intel weren?ôt always the only game in town??This guy was one of the fastest chips for its socket. https://t.co/MXWloMwH4B,42,66,1026,2018/11/13,1,,,2018/11/13,1
314,2018/8/30 00:00,RealityTVbich,"Carole tells Andy he's full of shit?!? Ummmm he signed your paycheck amd made you relevant.? 
 The nerve is astounding
 #RHONY #RHONYreunion #RHONYC",16,16,285,2018/11/14,4,,,2018/11/14,4
315,2018/8/30 00:00,msiUSA,"Overcompensating or just enough? 

Progress update of MEG X399 CREATION build with @amd #Ryzen #Threadripper 2990WX in @corsair Obsidian 1000D.

#MSIGaming #TrueGaming #AMD #Corsair #motherboard #X399 https://t.co/KYH7eZa26i",18,84,557,2018/11/15,2,,,2018/11/15,2
316,2018/8/28 00:00,HniaziISF,Filed my complaint through official email of FIA cyber crime. Im happy you?ôve highlight this issue.The influence amd protocol is so good.They made me wait 45mins once and 90mins once.They hav not even started Inquiry.They have not even called u once BUT now the COURTS will call u,18,287,759,2018/11/16,3,,,2018/11/16,3
317,2018/8/28 00:00,TensorFlow,"We are excited to announce the release of TensorFlow v1.8 for ROCm-enabled GPUs! Learn more in this guest post from Dayank Daga, director of Deep Learning Software at @AMD

Read it on the TensorFlow blog ??https://t.co/j3aNJedcyM",5,209,389,2018/11/17,5,,,2018/11/17,5
318,2018/8/27 00:00,iloveumoni,"I Pray that everyone have a blessed week, amd something good thats life changing will happen ??",1,197,237,2018/11/18,1,,,2018/11/18,1
319,2018/8/27 00:00,LabourSD,#Eswatini teacher Maxwell Myeni who is seen in the picture restraining a rogue police officer who was firing live bullets on teachers in their meeting has been abducted by the police amd kept at Matsapha police station.#solodarity https://t.co/DuAQ2TaqS4,41,631,543,2018/11/19,3,,,2018/11/19,3
320,2018/8/26 00:00,JohnFromCranber,"ALL Government employees should loose their Security Clearance after they leave the Govt

The idea is to limit the # of people that have Security Clearances to ONLY those folks who have a ?òneed to know??
This is only common sense, + it DOESN?ôT violate anyone?ôs 1st Amd Rights.",11,120,159,2018/11/20,2,,,2018/11/20,2
321,2018/8/26 00:00,tinyseokjinnie,"Jin said he keeps learning amd trying new things (singing, dancing, guitar, piano....) bc its natural wanting to show cool side of himself to ppl he love. He said thank you for making him like that.",32,3872,9454,2018/11/21,2,,,2018/11/21,2
322,2018/8/26 00:00,captainceranna,Had to draw Jester with the tiger cubs and the parrot! It was so dang cute!  Bless @matthewmercer amd @LauraBaileyVO  for making that a possibility &lt;3 #criticalrolefanart #jester https://t.co/UaWzJ0pTJr,2,57,370,2018/11/22,1,,,2018/11/22,1
323,2018/8/25 00:00,armyxculture,"Oh Honestly this is one of the best MV I have got from @BTS_twt .

The disorienting and disturbing art, satirical implementation of cliches and stereotypes, psychedelia throughout the whole mv and psychedelic art amd colors.

It's honestly the best in my eyes. #IDOL50M",2,77,204,2018/11/23,3,,,2018/11/23,3
324,2018/8/25 00:00,SMCityMasinag,"Its a SaturDATE guys here @SMCityMasinag with the Kathryn @bernardokath amd @imdanielpadilla for the #TheHowsOfUs movie tour. 
Save the date, August 25 | 4PM | SM City Masinag Mall Atrium 
#SMEvents #EatPlayShopInTheCity https://t.co/ieFlp5Y3lD",0,260,516,2018/11/24,0,,,2018/11/24,0
325,2018/8/24 00:00,PJWalsh24,"Joe Buck just said the Browns have better odds ""in Vegas"" to win the Super Bowl this year than Atlanta, Jacksonville amd Kansas City.

Current Super Bowl futures odds at BookMaker:

Falcons: +1927
Jags: +1950
Chiefs: +3401
Browns: +10500 https://t.co/K3ij6oloOu",16,58,158,2018/11/25,1,,,2018/11/25,1
326,2018/8/24 00:00,livechristian1,"**PRAYER**
Dear Heavenly Father, thank you for loving us and taking delight in us. May we never take your grace for granted by living in a manner that is holy and pleasing to you. Above all, may all that we do bring honor amd glory to you. In Jesus??name, Amen!!!???èΩ",14,172,535,2018/11/26,3,,,2018/11/26,3
327,2018/8/24 00:00,AMDRyzen,"What happens when you overclock two 32-core AMD #EPYC 7601 processors? A record Cinebench score of 10,460! @kitgurupress shows you how der8auer made it happen. https://t.co/5ukunw3o4X https://t.co/G6FQs44RXw",18,100,433,2018/11/27,2,,,2018/11/27,2
328,2018/8/23 00:00,pc_watch,AMD?ÅÂπ¥?Ö„Å´?∞Ryzen Mobile?ïÂÖ•?íÁ§∫??https://t.co/RakiIm4ya4 https://t.co/RR6SZRoWk9,0,126,146,2018/11/28,1,,,2018/11/28,1
329,2018/8/23 00:00,nixcraft,"Arguments on Twitter about linux vs windows, vim vs nano, amd vs intel and so on... https://t.co/VmQkEPfONL",11,247,597,2018/11/29,3,,,2018/11/29,3
330,2018/8/23 00:00,nixcraft,"5 reasons why you should buy @AMD based laptop or desktop or server:

1. Out of 11 Spectre Variants, AMD only got 3 CPU bugs

2. Better price to performance ratio

3. More threads and core as compared to Intel

4. Better Linux performance per thread

5. Open source amdgpu driver",20,113,306,2018/11/30,2,,,2018/11/30,2
331,2018/8/23 00:00,hardwarecanucks,"Important point. Spent 12hrs pulling all our records (13 years) of sponsorships, ads, trip costs, etc. from both AMD / ATI &amp; NV. AMD / ATI outspent NV by ratio of ~5:1 for GPU-centric items. Yet ""NVIDIA bias"" gets thrown out there. Guess we r doing something right. ??",20,15,464,2018/12/1,8,,,2018/12/1,8
332,2018/8/22 00:00,arulsamba,"Pengorbanan pemain AMD U16 selama 4 tahun tidak dapat menyambut Hari Raya Aidiladha bersama keluarga..
Focus mereka hanya untuk melayakan diri ke Piala Dunia Remaja 2019
#deminegara
#AFCU16CHAMPIONSHIP2018 https://t.co/nqwU2rUvXC",9,226,323,2018/12/2,1,,,2018/12/2,1
333,2018/8/22 00:00,gigazine,NVIDIA?Æ„Ç∏?ß„É≥?π„É≥?ª„??¢„É≥CEO?®AMD?Æ„É™?µ„Éª?π„ÉºCEO?ØÂ??ØË¶™?öÂ?Â£?https://t.co/bCCgpHU6e6,0,184,168,2018/12/3,4,,,2018/12/3,4
334,2018/8/21 00:00,MendesCrewInfo,"?ì∏ | Ziggy Chareton via IG: ?úAmd yes that?ôs where baby?ôs come from??

??Aug. 20, 2018 https://t.co/I4sNrzUmDq",7,68,355,2018/12/4,2,,,2018/12/4,2
335,2018/8/21 00:00,Pr1ps,"Hey everyone! I'm Priscilla, but y'all can call me Prips. I'm a comic artist and illustrator from Brazil. I like rad robots amd monsters, I only wear baggy clothes and often get way too emotional about cartoons ?ò¨
https://t.co/mJbqtB8N9u ?°Ô? https://t.co/NWjxXDi9ER
#VisibleWomen https://t.co/W11DgPL9ni",5,259,1167,2018/12/5,1,,,2018/12/5,1
336,2018/8/21 00:00,JohnFromCranber,"ALL Government employees should loose their Security Clearance after they leave the Govt

The idea is to limit the # of people that have Security Clearances to ONLY those folks who have a ?òneed to know??
This is only common sense, + it DOESN?ôT violate anyone?ôs 1st Amd Rights",10,131,169,2018/12/6,2,,,2018/12/6,2
337,2018/8/21 00:00,MYMALK4PON3,AMD en estos momentos https://t.co/hch9Cbr5Yo,18,53,737,2018/12/7,5,,,2018/12/7,5
338,2018/8/20 00:00,fillbeforeshill,"Huge missed opportunity by AMD and Nvidia to create ASICs for miners.

Bitmain makes more yearly revenue than both companies while being relatively new as manufacturers.

With the experience and connections from the old guard, AMD/Nvidia could have been giants.",14,24,160,2018/12/8,6,,,2018/12/8,6
339,2018/8/19 00:00,ashleyhrnzz,niall said he couldnt do stadiums and ind and id yes he could amd he said id like to see that and i said bet niall and he said okay bet sooo yall need to get niall to stadium or imma look like boo boo the fool,0,45,124,2018/12/9,1,,,2018/12/9,1
340,2018/8/19 00:00,LinusTech,"NEW VIDEO: We Ran INTEL Optane on an AMD CPU!!

https://t.co/3cWaa2336T https://t.co/IWU6kbou8r",18,33,526,2018/12/10,4,,,2018/12/10,4
341,2018/8/19 00:00,AMDRyzen,"After reviewing the 2nd Gen Threadripper 2990WX, @Techgage says, ?úJust as we were starting to believe that 16-core CPUs were amazing, AMD has come along and dropped a 32-core bombshell.??https://t.co/sKVRIwu2gg https://t.co/ZbpiwhL6Of",12,53,311,2018/12/11,4,,,2018/12/11,4
342,2018/8/18 00:00,FNATIC,"It was a close one......

@FncCapsLoL wins his seventh @AMD MVP of the Split. #EULCS https://t.co/0xCr93KnGx",0,35,402,2018/12/12,2,,,2018/12/12,2
343,2018/8/16 00:00,ASUS_ROG_FR,"?? #CONCOURS - Gagnez une carte graphique AMD #ROG Strix RX 580 OC 8Go customis√©e par AxiomModding !
???ëÔ? RT + Follow @ASUS_ROG_FR &amp; @xboxnow67 pour participer !
?†Ô? https://t.co/Z5nmhAj2YF
Bonne chance ? tous !
?∞¬†TAS: 22/08 https://t.co/nzZAi7QOTY",337,3193,1150,2018/12/13,2,,,2018/12/13,2
